Name,Win %,patch
VayneVayne,44.00%,11.14
XayahXayah,43.00%,11.14
CassiopeiaCassiopeia,50.00%,11.14
CorkiCorki,45.00%,11.14
HecarimHecarim,50.00%,11.14
KassadinKassadin,63.00%,11.14
KaynKayn,50.00%,11.14
EvelynnEvelynn,50.00%,11.14
Rek'SaiRek'Sai,50.00%,11.14
HeimerdingerHeimerdinger,50.00%,11.14
PykePyke,57.00%,11.14
Kha'ZixKha'Zix,63.00%,11.14
TryndamereTryndamere,40.00%,11.14
BardBard,50.00%,11.14
BlitzcrankBlitzcrank,50.00%,11.14
KayleKayle,50.00%,11.14
Miss FortuneMiss Fortune,50.00%,11.14
MordekaiserMordekaiser,50.00%,11.14
AhriAhri,60.00%,11.14
Jarvan IVJarvan IV,43.00%,11.14
SionSion,50.00%,11.14
TwitchTwitch,57.00%,11.14
ZedZed,43.00%,11.14
ZileanZilean,50.00%,11.14
EkkoEkko,50.00%,11.14
Cho'GathCho'Gath,50.00%,11.14
EliseElise,50.00%,11.14
MorganaMorgana,50.00%,11.14
PoppyPoppy,40.00%,11.14
BrandBrand,60.00%,11.14
DariusDarius,50.00%,11.14
ShenShen,60.00%,11.14
XerathXerath,40.00%,11.14
NeekoNeeko,50.00%,11.14
QiyanaQiyana,50.00%,11.14
KatarinaKatarina,50.00%,11.14
MalzaharMalzahar,50.00%,11.14
ShacoShaco,50.00%,11.14
NasusNasus,50.00%,11.14
PantheonPantheon,50.00%,11.14
TaliyahTaliyah,50.00%,11.14
KledKled,50.00%,11.14
IvernIvern,50.00%,11.14
LuxLux,50.00%,11.14
TalonTalon,50.00%,11.14
UrgotUrgot,50.00%,11.14
AniviaAnivia,50.00%,11.14
CaitlynCaitlyn,50.00%,11.14
GarenGaren,50.00%,11.14
QuinnQuinn,50.00%,11.14
RengarRengar,50.00%,11.14
RivenRiven,50.00%,11.14
SorakaSoraka,50.00%,11.14
UdyrUdyr,50.00%,11.14
YorickYorick,50.00%,11.14
ZyraZyra,50.00%,11.14
Vel'KozVel'Koz,50.00%,11.14
AnnieAnnie,50.00%,11.14
JannaJanna,50.00%,11.14
MaokaiMaokai,50.00%,11.14
NamiNami,50.00%,11.14
ShyvanaShyvana,50.00%,11.14
SwainSwain,50.00%,11.14
TeemoTeemo,50.00%,11.14
VladimirVladimir,50.00%,11.14
IllaoiIllaoi,50.00%,11.14
Aurelion SolAurelion Sol,50.00%,11.14
AmumuAmumu,50.00%,11.14
FizzFizz,50.00%,11.14
Master YiMaster Yi,50.00%,11.14
NunuNunu,50.00%,11.14
RammusRammus,50.00%,11.14
SingedSinged,50.00%,11.14
SkarnerSkarner,50.00%,11.14
SonaSona,50.00%,11.14
VeigarVeigar,50.00%,11.14
ViVi,50.00%,11.14
WarwickWarwick,50.00%,11.14
AkshanAkshan,50.00%,11.14
VexVex,50.00%,11.14
ZeriZeri,50.00%,11.14
Renata GlascRenata Glasc,50.00%,11.14
Bel'VethBel'Veth,50.00%,11.14
NilahNilah,50.00%,11.14
K'SanteK'Sante,50.00%,11.14
Xin ZhaoXin Zhao,45.00%,11.15
ViegoViego,50.00%,11.15
Lee SinLee Sin,53.00%,11.15
ThreshThresh,56.00%,11.15
VarusVarus,50.00%,11.15
LeBlancLeBlanc,49.00%,11.15
ZiggsZiggs,54.00%,11.15
SyndraSyndra,48.00%,11.15
LeonaLeona,52.00%,11.15
RenektonRenekton,51.00%,11.15
CamilleCamille,59.00%,11.15
DianaDiana,48.00%,11.15
TrundleTrundle,54.00%,11.15
JayceJayce,50.00%,11.15
BraumBraum,48.00%,11.15
IreliaIrelia,54.00%,11.15
ApheliosAphelios,56.00%,11.15
RyzeRyze,47.00%,11.15
NautilusNautilus,46.00%,11.15
EzrealEzreal,58.00%,11.15
LucianLucian,54.00%,11.15
Tahm KenchTahm Kench,45.00%,11.15
KalistaKalista,49.00%,11.15
RakanRakan,58.00%,11.15
TristanaTristana,46.00%,11.15
GnarGnar,50.00%,11.15
OriannaOrianna,52.00%,11.15
GwenGwen,57.00%,11.15
SettSett,53.00%,11.15
Twisted FateTwisted Fate,61.00%,11.15
AsheAshe,41.00%,11.15
GangplankGangplank,51.00%,11.15
SylasSylas,46.00%,11.15
OlafOlaf,50.00%,11.15
KennenKennen,51.00%,11.15
AlistarAlistar,54.00%,11.15
GalioGalio,51.00%,11.15
Dr. MundoDr. Mundo,40.00%,11.15
VolibearVolibear,46.00%,11.15
ViktorViktor,49.00%,11.15
NidaleeNidalee,56.00%,11.15
LuluLulu,44.00%,11.15
RellRell,52.00%,11.15
WukongWukong,41.00%,11.15
SeraphineSeraphine,54.00%,11.15
NocturneNocturne,64.00%,11.15
OrnnOrnn,52.00%,11.15
YasuoYasuo,44.00%,11.15
ZoeZoe,48.00%,11.15
KarmaKarma,50.00%,11.15
AzirAzir,50.00%,11.15
Kai'SaKai'Sa,35.00%,11.15
GravesGraves,45.00%,11.15
AkaliAkali,50.00%,11.15
JaxJax,56.00%,11.15
GragasGragas,43.00%,11.15
JinxJinx,53.00%,11.15
XayahXayah,59.00%,11.15
AatroxAatrox,49.00%,11.15
MalphiteMalphite,63.00%,11.15
FioraFiora,50.00%,11.15
JhinJhin,36.00%,11.15
CassiopeiaCassiopeia,48.00%,11.15
DravenDraven,50.00%,11.15
LissandraLissandra,53.00%,11.15
Kog'MawKog'Maw,50.00%,11.15
CorkiCorki,50.00%,11.15
RumbleRumble,43.00%,11.15
SejuaniSejuani,45.00%,11.15
BardBard,52.00%,11.15
KindredKindred,50.00%,11.15
HecarimHecarim,58.00%,11.15
CaitlynCaitlyn,63.00%,11.15
KarthusKarthus,36.00%,11.15
ZacZac,61.00%,11.15
VayneVayne,53.00%,11.15
SennaSenna,44.00%,11.15
LilliaLillia,50.00%,11.15
Rek'SaiRek'Sai,50.00%,11.15
PykePyke,58.00%,11.15
MordekaiserMordekaiser,50.00%,11.15
XerathXerath,50.00%,11.15
FiddlesticksFiddlesticks,50.00%,11.15
YuumiYuumi,50.00%,11.15
YoneYone,50.00%,11.15
HeimerdingerHeimerdinger,50.00%,11.15
EkkoEkko,50.00%,11.15
BlitzcrankBlitzcrank,40.00%,11.15
SivirSivir,58.00%,11.15
TaricTaric,50.00%,11.15
SamiraSamira,36.00%,11.15
KassadinKassadin,56.00%,11.15
Kha'ZixKha'Zix,55.00%,11.15
MorganaMorgana,50.00%,11.15
ShenShen,50.00%,11.15
ZedZed,44.00%,11.15
Jarvan IVJarvan IV,50.00%,11.15
PoppyPoppy,50.00%,11.15
TryndamereTryndamere,50.00%,11.15
KayleKayle,50.00%,11.15
NasusNasus,50.00%,11.15
UrgotUrgot,50.00%,11.15
TaliyahTaliyah,50.00%,11.15
MalzaharMalzahar,50.00%,11.15
Miss FortuneMiss Fortune,50.00%,11.15
DariusDarius,50.00%,11.15
EvelynnEvelynn,50.00%,11.15
AhriAhri,50.00%,11.15
Cho'GathCho'Gath,40.00%,11.15
SionSion,60.00%,11.15
KaynKayn,40.00%,11.15
QiyanaQiyana,50.00%,11.15
KledKled,50.00%,11.15
ShacoShaco,50.00%,11.15
ZileanZilean,50.00%,11.15
KatarinaKatarina,50.00%,11.15
RivenRiven,50.00%,11.15
SkarnerSkarner,50.00%,11.15
Vel'KozVel'Koz,50.00%,11.15
AkshanAkshan,50.00%,11.15
EliseElise,50.00%,11.15
PantheonPantheon,50.00%,11.15
TwitchTwitch,50.00%,11.15
AnnieAnnie,50.00%,11.15
BrandBrand,50.00%,11.15
LuxLux,50.00%,11.15
ShyvanaShyvana,50.00%,11.15
VladimirVladimir,50.00%,11.15
FizzFizz,50.00%,11.15
MaokaiMaokai,50.00%,11.15
Master YiMaster Yi,50.00%,11.15
NamiNami,50.00%,11.15
QuinnQuinn,50.00%,11.15
SingedSinged,50.00%,11.15
SwainSwain,50.00%,11.15
TeemoTeemo,50.00%,11.15
VeigarVeigar,50.00%,11.15
Aurelion SolAurelion Sol,50.00%,11.15
IvernIvern,50.00%,11.15
AmumuAmumu,50.00%,11.15
AniviaAnivia,50.00%,11.15
GarenGaren,50.00%,11.15
JannaJanna,50.00%,11.15
NunuNunu,50.00%,11.15
RammusRammus,50.00%,11.15
RengarRengar,50.00%,11.15
SonaSona,50.00%,11.15
SorakaSoraka,50.00%,11.15
TalonTalon,50.00%,11.15
UdyrUdyr,50.00%,11.15
ViVi,50.00%,11.15
WarwickWarwick,50.00%,11.15
YorickYorick,50.00%,11.15
ZyraZyra,50.00%,11.15
IllaoiIllaoi,50.00%,11.15
NeekoNeeko,50.00%,11.15
VexVex,50.00%,11.15
ZeriZeri,50.00%,11.15
Renata GlascRenata Glasc,50.00%,11.15
Bel'VethBel'Veth,50.00%,11.15
NilahNilah,50.00%,11.15
K'SanteK'Sante,50.00%,11.15
Lee SinLee Sin,54.00%,11.16
ViegoViego,51.00%,11.16
LeonaLeona,51.00%,11.16
LeBlancLeBlanc,51.00%,11.16
RyzeRyze,53.00%,11.16
ApheliosAphelios,62.00%,11.16
EzrealEzreal,51.00%,11.16
ThreshThresh,46.00%,11.16
CamilleCamille,47.00%,11.16
JayceJayce,53.00%,11.16
IreliaIrelia,54.00%,11.16
VarusVarus,52.00%,11.16
Xin ZhaoXin Zhao,59.00%,11.16
RenektonRenekton,38.00%,11.16
RakanRakan,56.00%,11.16
KennenKennen,50.00%,11.16
ZiggsZiggs,55.00%,11.16
BraumBraum,57.00%,11.16
TrundleTrundle,39.00%,11.16
SyndraSyndra,50.00%,11.16
Twisted FateTwisted Fate,56.00%,11.16
GnarGnar,49.00%,11.16
AsheAshe,47.00%,11.16
NidaleeNidalee,52.00%,11.16
OriannaOrianna,48.00%,11.16
SylasSylas,50.00%,11.16
TristanaTristana,50.00%,11.16
SettSett,57.00%,11.16
DianaDiana,38.00%,11.16
Jarvan IVJarvan IV,50.00%,11.16
AzirAzir,55.00%,11.16
AlistarAlistar,37.00%,11.16
GalioGalio,64.00%,11.16
KalistaKalista,50.00%,11.16
GangplankGangplank,41.00%,11.16
LucianLucian,50.00%,11.16
RellRell,58.00%,11.16
OrnnOrnn,38.00%,11.16
NautilusNautilus,50.00%,11.16
Tahm KenchTahm Kench,50.00%,11.16
WukongWukong,64.00%,11.16
GwenGwen,56.00%,11.16
SeraphineSeraphine,50.00%,11.16
YasuoYasuo,43.00%,11.16
FioraFiora,40.00%,11.16
JinxJinx,50.00%,11.16
OlafOlaf,50.00%,11.16
XayahXayah,38.00%,11.16
CassiopeiaCassiopeia,50.00%,11.16
ViktorViktor,50.00%,11.16
SamiraSamira,50.00%,11.16
Kai'SaKai'Sa,57.00%,11.16
GragasGragas,50.00%,11.16
LuluLulu,50.00%,11.16
RumbleRumble,44.00%,11.16
ZoeZoe,57.00%,11.16
PykePyke,50.00%,11.16
AkaliAkali,60.00%,11.16
CaitlynCaitlyn,40.00%,11.16
KarthusKarthus,50.00%,11.16
KassadinKassadin,50.00%,11.16
JhinJhin,44.00%,11.16
LissandraLissandra,50.00%,11.16
MalphiteMalphite,50.00%,11.16
IllaoiIllaoi,50.00%,11.16
JaxJax,50.00%,11.16
PoppyPoppy,50.00%,11.16
VolibearVolibear,50.00%,11.16
ZedZed,50.00%,11.16
Dr. MundoDr. Mundo,50.00%,11.16
DravenDraven,50.00%,11.16
Kog'MawKog'Maw,50.00%,11.16
NocturneNocturne,50.00%,11.16
SionSion,50.00%,11.16
SivirSivir,50.00%,11.16
BardBard,50.00%,11.16
VayneVayne,50.00%,11.16
VladimirVladimir,50.00%,11.16
KindredKindred,50.00%,11.16
LilliaLillia,50.00%,11.16
YoneYone,50.00%,11.16
AnnieAnnie,50.00%,11.16
KarmaKarma,50.00%,11.16
Kha'ZixKha'Zix,50.00%,11.16
MordekaiserMordekaiser,50.00%,11.16
TryndamereTryndamere,50.00%,11.16
SennaSenna,50.00%,11.16
AatroxAatrox,50.00%,11.16
CorkiCorki,50.00%,11.16
GravesGraves,50.00%,11.16
XerathXerath,50.00%,11.16
YuumiYuumi,50.00%,11.16
SejuaniSejuani,50.00%,11.16
ShenShen,50.00%,11.16
EkkoEkko,50.00%,11.16
AhriAhri,50.00%,11.16
BlitzcrankBlitzcrank,50.00%,11.16
Cho'GathCho'Gath,50.00%,11.16
EliseElise,50.00%,11.16
MalzaharMalzahar,50.00%,11.16
MaokaiMaokai,50.00%,11.16
MorganaMorgana,50.00%,11.16
NasusNasus,50.00%,11.16
TwitchTwitch,50.00%,11.16
ZacZac,50.00%,11.16
TaliyahTaliyah,50.00%,11.16
BrandBrand,50.00%,11.16
FiddlesticksFiddlesticks,50.00%,11.16
GarenGaren,50.00%,11.16
HecarimHecarim,50.00%,11.16
KatarinaKatarina,50.00%,11.16
KayleKayle,50.00%,11.16
QuinnQuinn,50.00%,11.16
RammusRammus,50.00%,11.16
YorickYorick,50.00%,11.16
ZileanZilean,50.00%,11.16
KaynKayn,50.00%,11.16
QiyanaQiyana,50.00%,11.16
AmumuAmumu,50.00%,11.16
AniviaAnivia,50.00%,11.16
DariusDarius,50.00%,11.16
EvelynnEvelynn,50.00%,11.16
FizzFizz,50.00%,11.16
HeimerdingerHeimerdinger,50.00%,11.16
JannaJanna,50.00%,11.16
LuxLux,50.00%,11.16
Master YiMaster Yi,50.00%,11.16
Miss FortuneMiss Fortune,50.00%,11.16
NamiNami,50.00%,11.16
NunuNunu,50.00%,11.16
PantheonPantheon,50.00%,11.16
RengarRengar,50.00%,11.16
RivenRiven,50.00%,11.16
ShacoShaco,50.00%,11.16
ShyvanaShyvana,50.00%,11.16
SingedSinged,50.00%,11.16
SkarnerSkarner,50.00%,11.16
SonaSona,50.00%,11.16
SorakaSoraka,50.00%,11.16
SwainSwain,50.00%,11.16
TalonTalon,50.00%,11.16
TaricTaric,50.00%,11.16
TeemoTeemo,50.00%,11.16
UdyrUdyr,50.00%,11.16
UrgotUrgot,50.00%,11.16
VeigarVeigar,50.00%,11.16
ViVi,50.00%,11.16
WarwickWarwick,50.00%,11.16
ZyraZyra,50.00%,11.16
Rek'SaiRek'Sai,50.00%,11.16
Vel'KozVel'Koz,50.00%,11.16
Aurelion SolAurelion Sol,50.00%,11.16
KledKled,50.00%,11.16
IvernIvern,50.00%,11.16
NeekoNeeko,50.00%,11.16
AkshanAkshan,50.00%,11.16
VexVex,50.00%,11.16
ZeriZeri,50.00%,11.16
Renata GlascRenata Glasc,50.00%,11.16
Bel'VethBel'Veth,50.00%,11.16
NilahNilah,50.00%,11.16
K'SanteK'Sante,50.00%,11.16
Lee SinLee Sin,54.00%,11.17
ViegoViego,51.00%,11.17
LeonaLeona,51.00%,11.17
LeBlancLeBlanc,51.00%,11.17
RyzeRyze,53.00%,11.17
ApheliosAphelios,62.00%,11.17
EzrealEzreal,51.00%,11.17
ThreshThresh,46.00%,11.17
CamilleCamille,47.00%,11.17
JayceJayce,53.00%,11.17
IreliaIrelia,54.00%,11.17
VarusVarus,52.00%,11.17
Xin ZhaoXin Zhao,59.00%,11.17
RenektonRenekton,38.00%,11.17
RakanRakan,56.00%,11.17
KennenKennen,50.00%,11.17
ZiggsZiggs,55.00%,11.17
BraumBraum,57.00%,11.17
TrundleTrundle,39.00%,11.17
SyndraSyndra,50.00%,11.17
Twisted FateTwisted Fate,56.00%,11.17
GnarGnar,49.00%,11.17
AsheAshe,47.00%,11.17
NidaleeNidalee,52.00%,11.17
OriannaOrianna,48.00%,11.17
SylasSylas,50.00%,11.17
TristanaTristana,50.00%,11.17
SettSett,57.00%,11.17
DianaDiana,38.00%,11.17
Jarvan IVJarvan IV,50.00%,11.17
AzirAzir,55.00%,11.17
AlistarAlistar,37.00%,11.17
GalioGalio,64.00%,11.17
KalistaKalista,50.00%,11.17
GangplankGangplank,41.00%,11.17
LucianLucian,50.00%,11.17
RellRell,58.00%,11.17
OrnnOrnn,38.00%,11.17
NautilusNautilus,50.00%,11.17
Tahm KenchTahm Kench,50.00%,11.17
WukongWukong,64.00%,11.17
GwenGwen,56.00%,11.17
SeraphineSeraphine,50.00%,11.17
YasuoYasuo,43.00%,11.17
FioraFiora,40.00%,11.17
JinxJinx,50.00%,11.17
OlafOlaf,50.00%,11.17
XayahXayah,38.00%,11.17
CassiopeiaCassiopeia,50.00%,11.17
ViktorViktor,50.00%,11.17
SamiraSamira,50.00%,11.17
Kai'SaKai'Sa,57.00%,11.17
GragasGragas,50.00%,11.17
LuluLulu,50.00%,11.17
RumbleRumble,44.00%,11.17
ZoeZoe,57.00%,11.17
PykePyke,50.00%,11.17
AkaliAkali,60.00%,11.17
CaitlynCaitlyn,40.00%,11.17
KarthusKarthus,50.00%,11.17
KassadinKassadin,50.00%,11.17
JhinJhin,44.00%,11.17
LissandraLissandra,50.00%,11.17
MalphiteMalphite,50.00%,11.17
IllaoiIllaoi,50.00%,11.17
JaxJax,50.00%,11.17
PoppyPoppy,50.00%,11.17
VolibearVolibear,50.00%,11.17
ZedZed,50.00%,11.17
Dr. MundoDr. Mundo,50.00%,11.17
DravenDraven,50.00%,11.17
Kog'MawKog'Maw,50.00%,11.17
NocturneNocturne,50.00%,11.17
SionSion,50.00%,11.17
SivirSivir,50.00%,11.17
BardBard,50.00%,11.17
VayneVayne,50.00%,11.17
VladimirVladimir,50.00%,11.17
KindredKindred,50.00%,11.17
LilliaLillia,50.00%,11.17
YoneYone,50.00%,11.17
AnnieAnnie,50.00%,11.17
KarmaKarma,50.00%,11.17
Kha'ZixKha'Zix,50.00%,11.17
MordekaiserMordekaiser,50.00%,11.17
TryndamereTryndamere,50.00%,11.17
SennaSenna,50.00%,11.17
AatroxAatrox,50.00%,11.17
CorkiCorki,50.00%,11.17
GravesGraves,50.00%,11.17
XerathXerath,50.00%,11.17
YuumiYuumi,50.00%,11.17
SejuaniSejuani,50.00%,11.17
ShenShen,50.00%,11.17
EkkoEkko,50.00%,11.17
AhriAhri,50.00%,11.17
BlitzcrankBlitzcrank,50.00%,11.17
Cho'GathCho'Gath,50.00%,11.17
EliseElise,50.00%,11.17
MalzaharMalzahar,50.00%,11.17
MaokaiMaokai,50.00%,11.17
MorganaMorgana,50.00%,11.17
NasusNasus,50.00%,11.17
TwitchTwitch,50.00%,11.17
ZacZac,50.00%,11.17
TaliyahTaliyah,50.00%,11.17
BrandBrand,50.00%,11.17
FiddlesticksFiddlesticks,50.00%,11.17
GarenGaren,50.00%,11.17
HecarimHecarim,50.00%,11.17
KatarinaKatarina,50.00%,11.17
KayleKayle,50.00%,11.17
QuinnQuinn,50.00%,11.17
RammusRammus,50.00%,11.17
YorickYorick,50.00%,11.17
ZileanZilean,50.00%,11.17
KaynKayn,50.00%,11.17
QiyanaQiyana,50.00%,11.17
AmumuAmumu,50.00%,11.17
AniviaAnivia,50.00%,11.17
DariusDarius,50.00%,11.17
EvelynnEvelynn,50.00%,11.17
FizzFizz,50.00%,11.17
HeimerdingerHeimerdinger,50.00%,11.17
JannaJanna,50.00%,11.17
LuxLux,50.00%,11.17
Master YiMaster Yi,50.00%,11.17
Miss FortuneMiss Fortune,50.00%,11.17
NamiNami,50.00%,11.17
NunuNunu,50.00%,11.17
PantheonPantheon,50.00%,11.17
RengarRengar,50.00%,11.17
RivenRiven,50.00%,11.17
ShacoShaco,50.00%,11.17
ShyvanaShyvana,50.00%,11.17
SingedSinged,50.00%,11.17
SkarnerSkarner,50.00%,11.17
SonaSona,50.00%,11.17
SorakaSoraka,50.00%,11.17
SwainSwain,50.00%,11.17
TalonTalon,50.00%,11.17
TaricTaric,50.00%,11.17
TeemoTeemo,50.00%,11.17
UdyrUdyr,50.00%,11.17
UrgotUrgot,50.00%,11.17
VeigarVeigar,50.00%,11.17
ViVi,50.00%,11.17
WarwickWarwick,50.00%,11.17
ZyraZyra,50.00%,11.17
Rek'SaiRek'Sai,50.00%,11.17
Vel'KozVel'Koz,50.00%,11.17
Aurelion SolAurelion Sol,50.00%,11.17
KledKled,50.00%,11.17
IvernIvern,50.00%,11.17
NeekoNeeko,50.00%,11.17
AkshanAkshan,50.00%,11.17
VexVex,50.00%,11.17
ZeriZeri,50.00%,11.17
Renata GlascRenata Glasc,50.00%,11.17
Bel'VethBel'Veth,50.00%,11.17
NilahNilah,50.00%,11.17
K'SanteK'Sante,50.00%,11.17
Lee SinLee Sin,50.00%,11.18
LeBlancLeBlanc,50.00%,11.18
ThreshThresh,50.00%,11.18
Jarvan IVJarvan IV,44.00%,11.18
CamilleCamille,50.00%,11.18
RyzeRyze,50.00%,11.18
Xin ZhaoXin Zhao,44.00%,11.18
Dr. MundoDr. Mundo,44.00%,11.18
TristanaTristana,50.00%,11.18
RakanRakan,50.00%,11.18
AmumuAmumu,50.00%,11.18
LuluLulu,50.00%,11.18
VarusVarus,50.00%,11.18
ZiggsZiggs,50.00%,11.18
SettSett,50.00%,11.18
IreliaIrelia,50.00%,11.18
KennenKennen,50.00%,11.18
BardBard,57.00%,11.18
SylasSylas,50.00%,11.18
ViegoViego,50.00%,11.18
GwenGwen,50.00%,11.18
EzrealEzreal,43.00%,11.18
OriannaOrianna,43.00%,11.18
DravenDraven,50.00%,11.18
LeonaLeona,50.00%,11.18
Twisted FateTwisted Fate,50.00%,11.18
WukongWukong,50.00%,11.18
CorkiCorki,50.00%,11.18
SyndraSyndra,50.00%,11.18
BraumBraum,50.00%,11.18
JayceJayce,50.00%,11.18
RenektonRenekton,50.00%,11.18
GnarGnar,50.00%,11.18
AatroxAatrox,50.00%,11.18
AsheAshe,50.00%,11.18
GangplankGangplank,50.00%,11.18
JinxJinx,50.00%,11.18
Miss FortuneMiss Fortune,50.00%,11.18
JhinJhin,50.00%,11.18
AkaliAkali,50.00%,11.18
AlistarAlistar,50.00%,11.18
GalioGalio,50.00%,11.18
MalphiteMalphite,50.00%,11.18
NautilusNautilus,50.00%,11.18
AzirAzir,50.00%,11.18
EkkoEkko,50.00%,11.18
CassiopeiaCassiopeia,50.00%,11.18
HecarimHecarim,50.00%,11.18
KassadinKassadin,50.00%,11.18
Kha'ZixKha'Zix,50.00%,11.18
LucianLucian,50.00%,11.18
MalzaharMalzahar,50.00%,11.18
MordekaiserMordekaiser,50.00%,11.18
OlafOlaf,50.00%,11.18
SejuaniSejuani,50.00%,11.18
TrundleTrundle,50.00%,11.18
TryndamereTryndamere,50.00%,11.18
ViktorViktor,50.00%,11.18
KalistaKalista,50.00%,11.18
XayahXayah,50.00%,11.18
OrnnOrnn,50.00%,11.18
ApheliosAphelios,50.00%,11.18
AhriAhri,50.00%,11.18
AniviaAnivia,50.00%,11.18
AnnieAnnie,50.00%,11.18
BlitzcrankBlitzcrank,50.00%,11.18
BrandBrand,50.00%,11.18
CaitlynCaitlyn,50.00%,11.18
Cho'GathCho'Gath,50.00%,11.18
DariusDarius,50.00%,11.18
DianaDiana,50.00%,11.18
EliseElise,50.00%,11.18
EvelynnEvelynn,50.00%,11.18
FiddlesticksFiddlesticks,50.00%,11.18
FioraFiora,50.00%,11.18
FizzFizz,50.00%,11.18
GarenGaren,50.00%,11.18
GragasGragas,50.00%,11.18
GravesGraves,50.00%,11.18
HeimerdingerHeimerdinger,50.00%,11.18
JannaJanna,50.00%,11.18
JaxJax,50.00%,11.18
KarmaKarma,50.00%,11.18
KarthusKarthus,50.00%,11.18
KatarinaKatarina,50.00%,11.18
KayleKayle,50.00%,11.18
Kog'MawKog'Maw,50.00%,11.18
LissandraLissandra,50.00%,11.18
LuxLux,50.00%,11.18
MaokaiMaokai,50.00%,11.18
Master YiMaster Yi,50.00%,11.18
MorganaMorgana,50.00%,11.18
NamiNami,50.00%,11.18
NasusNasus,50.00%,11.18
NidaleeNidalee,50.00%,11.18
NocturneNocturne,50.00%,11.18
NunuNunu,50.00%,11.18
PantheonPantheon,50.00%,11.18
PoppyPoppy,50.00%,11.18
QuinnQuinn,50.00%,11.18
RammusRammus,50.00%,11.18
RengarRengar,50.00%,11.18
RivenRiven,50.00%,11.18
RumbleRumble,50.00%,11.18
ShacoShaco,50.00%,11.18
ShenShen,50.00%,11.18
ShyvanaShyvana,50.00%,11.18
SingedSinged,50.00%,11.18
SionSion,50.00%,11.18
SivirSivir,50.00%,11.18
SkarnerSkarner,50.00%,11.18
SonaSona,50.00%,11.18
SorakaSoraka,50.00%,11.18
SwainSwain,50.00%,11.18
TalonTalon,50.00%,11.18
TaricTaric,50.00%,11.18
TeemoTeemo,50.00%,11.18
TwitchTwitch,50.00%,11.18
UdyrUdyr,50.00%,11.18
UrgotUrgot,50.00%,11.18
VayneVayne,50.00%,11.18
VeigarVeigar,50.00%,11.18
ViVi,50.00%,11.18
VladimirVladimir,50.00%,11.18
VolibearVolibear,50.00%,11.18
WarwickWarwick,50.00%,11.18
XerathXerath,50.00%,11.18
YasuoYasuo,50.00%,11.18
YorickYorick,50.00%,11.18
ZacZac,50.00%,11.18
ZedZed,50.00%,11.18
ZileanZilean,50.00%,11.18
ZyraZyra,50.00%,11.18
Rek'SaiRek'Sai,50.00%,11.18
Vel'KozVel'Koz,50.00%,11.18
Tahm KenchTahm Kench,50.00%,11.18
KindredKindred,50.00%,11.18
IllaoiIllaoi,50.00%,11.18
Aurelion SolAurelion Sol,50.00%,11.18
TaliyahTaliyah,50.00%,11.18
KledKled,50.00%,11.18
IvernIvern,50.00%,11.18
KaynKayn,50.00%,11.18
ZoeZoe,50.00%,11.18
Kai'SaKai'Sa,50.00%,11.18
PykePyke,50.00%,11.18
NeekoNeeko,50.00%,11.18
YuumiYuumi,50.00%,11.18
QiyanaQiyana,50.00%,11.18
SennaSenna,50.00%,11.18
LilliaLillia,50.00%,11.18
YoneYone,50.00%,11.18
SamiraSamira,50.00%,11.18
SeraphineSeraphine,50.00%,11.18
RellRell,50.00%,11.18
AkshanAkshan,50.00%,11.18
VexVex,50.00%,11.18
ZeriZeri,50.00%,11.18
Renata GlascRenata Glasc,50.00%,11.18
Bel'VethBel'Veth,50.00%,11.18
NilahNilah,50.00%,11.18
K'SanteK'Sante,50.00%,11.18
Lee SinLee Sin,54.00%,11.19
LeBlancLeBlanc,56.00%,11.19
LucianLucian,51.00%,11.19
Miss FortuneMiss Fortune,47.00%,11.19
Twisted FateTwisted Fate,60.00%,11.19
Xin ZhaoXin Zhao,50.00%,11.19
IreliaIrelia,40.00%,11.19
LeonaLeona,52.00%,11.19
RyzeRyze,43.00%,11.19
ApheliosAphelios,63.00%,11.19
YuumiYuumi,59.00%,11.19
KennenKennen,50.00%,11.19
Jarvan IVJarvan IV,48.00%,11.19
GravesGraves,56.00%,11.19
RakanRakan,59.00%,11.19
JayceJayce,38.00%,11.19
SylasSylas,49.00%,11.19
CamilleCamille,50.00%,11.19
EzrealEzreal,51.00%,11.19
ThreshThresh,58.00%,11.19
AmumuAmumu,46.00%,11.19
NamiNami,48.00%,11.19
GwenGwen,50.00%,11.19
QiyanaQiyana,50.00%,11.19
ZoeZoe,65.00%,11.19
BraumBraum,40.00%,11.19
TalonTalon,60.00%,11.19
JhinJhin,59.00%,11.19
DravenDraven,40.00%,11.19
SyndraSyndra,50.00%,11.19
AzirAzir,53.00%,11.19
OriannaOrianna,45.00%,11.19
ViegoViego,55.00%,11.19
TryndamereTryndamere,50.00%,11.19
SettSett,57.00%,11.19
OlafOlaf,50.00%,11.19
GnarGnar,39.00%,11.19
PoppyPoppy,50.00%,11.19
RenektonRenekton,56.00%,11.19
LuluLulu,50.00%,11.19
MalphiteMalphite,50.00%,11.19
LilliaLillia,38.00%,11.19
NautilusNautilus,46.00%,11.19
TristanaTristana,46.00%,11.19
GalioGalio,50.00%,11.19
TrundleTrundle,54.00%,11.19
ZiggsZiggs,50.00%,11.19
AatroxAatrox,54.00%,11.19
GangplankGangplank,50.00%,11.19
YoneYone,50.00%,11.19
WukongWukong,55.00%,11.19
RellRell,55.00%,11.19
JaxJax,36.00%,11.19
Kai'SaKai'Sa,45.00%,11.19
